BECvar_site,BECvar_seed,HTp_pred
BGxh2,ESSFdc3,0.5078
BGxh2,ESSFdcp,0.3362
BGxh2,ESSFdcw,0.3641
BGxh2,ESSFdk1,0.4029
BGxh2,ESSFdk2,0.3693
BGxh2,ESSFdkp,0.2602
BGxh2,ESSFdkw,0.3020
BGxh2,ESSFdv1,0.4364
BGxh2,ESSFdv2,0.3918
BGxh2,ESSFdvp,0.2995
BGxh2,ESSFdvw,0.3474
BGxh2,ESSFmc,0.3807
BGxh2,ESSFmcp,0.2545
BGxh2,ESSFmh,0.4951
BGxh2,ESSFmk,0.3608
BGxh2,ESSFmkp,0.2725
BGxh2,ESSFmm1,0.3242
BGxh2,ESSFmm2,0.3266
BGxh2,ESSFmmp,0.2597
BGxh2,ESSFmmw,0.3253
BGxh2,ESSFmv1,0.5012
BGxh2,ESSFmv2,0.3589
BGxh2,ESSFmv3,0.3746
BGxh2,ESSFmv4,0.3817
BGxh2,ESSFmvp,0.2925
BGxh2,ESSFmw,0.3907
BGxh2,ESSFmw1,0.4115
BGxh2,ESSFmw2,0.4451
BGxh2,ESSFmwp,0.3062
BGxh2,ESSFmww,0.3698
BGxh2,ESSFun,0.2703
BGxh2,ESSFunp,0.2175
BGxh2,ESSFvc,0.3272
BGxh2,ESSFvcp,0.2323
BGxh2,ESSFvcw,0.2715
BGxh2,ESSFwc2,0.3452
BGxh2,ESSFwc3,0.2901
BGxh2,ESSFwc4,0.3478
BGxh2,ESSFwcp,0.2506
BGxh2,ESSFwcw,0.2877
BGxh2,ESSFwh1,0.3931
BGxh2,ESSFwh2,0.4335
BGxh2,ESSFwh3,0.3646
BGxh2,ESSFwk1,0.3925
BGxh2,ESSFwk2,0.3227
BGxh2,ESSFwm,0.3387
BGxh2,ESSFwm1,0.3924
BGxh2,ESSFwm2,0.3751
BGxh2,ESSFwm3,0.3080
BGxh2,ESSFwm4,0.4301
BGxh2,ESSFwmp,0.2585
BGxh2,ESSFwmw,0.3029
BGxh2,ESSFwv,0.3581
BGxh2,ESSFwvp,0.2831
BGxh2,ESSFxc1,0.4882
BGxh2,ESSFxc2,0.4670
BGxh2,ESSFxc3,0.4480
BGxh2,ESSFxcp,0.3670
BGxh2,ESSFxcw,0.3881
BGxh2,ESSFxv1,0.3679
BGxh2,ESSFxv2,0.3591
BGxh2,ESSFxvp,0.2842
BGxh2,ESSFxvw,0.3564
BGxh2,ICHdk,0.6343
BGxh2,ICHdm,0.5663
BGxh2,ICHdw1,0.6550
BGxh2,ICHdw3,0.6293
BGxh2,ICHdw4,0.7187
BGxh2,ICHmc1,0.4831
BGxh2,ICHmc2,0.5892
BGxh2,ICHmk1,0.6294
BGxh2,ICHmk2,0.6327
BGxh2,ICHmk3,0.5885
BGxh2,ICHmk4,0.5333
BGxh2,ICHmm,0.4835
BGxh2,ICHmw1,0.5286
BGxh2,ICHmw2,0.5502
BGxh2,ICHmw3,0.5590
BGxh2,ICHmw4,0.4525
BGxh2,ICHmw5,0.5786
BGxh2,ICHvc,0.4381
BGxh2,ICHvk1,0.4119
BGxh2,ICHvk2,0.4024
BGxh2,ICHwc,0.3912
BGxh2,ICHwk1,0.4638
BGxh2,ICHwk2,0.5451
BGxh2,ICHwk3,0.4675
BGxh2,ICHwk4,0.4695
BGxh2,ICHxw,0.7637
BGxh2,IDFdc,0.6674
BGxh2,IDFdk1,0.7474
BGxh2,IDFdk2,0.7079
BGxh2,IDFdk3,0.7336
BGxh2,IDFdk4,0.7203
BGxh2,IDFdk5,0.7379
BGxh2,IDFdm1,0.7934
BGxh2,IDFdm2,0.7867
BGxh2,IDFdw,0.6562
