"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"MSdm1/08",14.0586957655715,16.3736197668001,17.7018977529906,18,"Fd"
"MSdm1/09",14.9836337446936,15.9676221269184,16.9708062964339,NA,"Fd"
"MSdm2/01",14.1657671982019,16.8667495413819,18.9582774723036,18.8987501859665,"Fd"
"MSdm2/02",12.0271158525889,13.9229889446312,16.2557574336526,NA,"Fd"
"MSdm2/03",13.345616280177,14.8645722801732,16.2557574336526,18,"Fd"
"MSdm2/04",14.1657671982019,15.7248763685892,17.9344629943559,19.4466669294569,"Fd"
"MSdm2/05",15.7967725751519,17.719315444858,19.1243815335324,18,"Fd"
"MSdm2/06",17.9344629943559,18.5759023107204,19.1246060900949,18,"Fd"
"MSdm2/07",16.1878741570015,17.9780205383745,19.1246060900949,NA,"Fd"
"SBSdh1/01",17.1730236559055,18.7978253361172,20.5911646352699,NA,"Fd"
"SBSdh1/02",15.3225542393293,16.2136879264244,17.1730236559055,NA,"Fd"
"SBSdh1/03",16.0949765130652,16.6340000844853,17.1730236559055,NA,"Fd"
"SBSdh1/04",17.1730236559055,17.3962836518464,17.6195436477874,NA,"Fd"
"SBSdh1/05",16.2641972973977,17.674256235327,19.564315859515,NA,"Fd"
"SBSdh1/06",19.1442260473169,20.4190866300421,21.7666407271957,NA,"Fd"
"SBSdh1/07",20.8852295178865,21.5672839513275,21.9576082489763,NA,"Fd"
"SBSdh1/08",17.4385446362557,18.9626848688884,20.8636631587851,NA,"Fd"
"SBSdk/01",19.2100500173807,21.2563712691134,22.4499175726,20.0971431732178,"Fd"
"SBSdk/01",19.2100500173807,21.2563712691134,22.4499175726,20.0971431732178,"Fd"
"SBSdk/02",15.783344721475,16.0881521348772,16.3929595482794,15.9814286913191,"Fd"
"SBSdk/02",15.783344721475,16.0881521348772,16.3929595482794,15.9814286913191,"Fd"
"SBSdk/03",16.7057126572349,17.4018593346883,17.9520042883867,NA,"Fd"
"SBSdk/04",17.9520042883867,18.7377852794258,19.2100500173807,18.0188885794746,"Fd"
"SBSdk/04",17.9520042883867,18.7377852794258,19.2100500173807,18.0188885794746,"Fd"
"SBSdk/05",17.7323573085159,18.8599099435742,19.7740095333144,19.9162502288818,"Fd"
"SBSdk/05",17.7323573085159,18.8599099435742,19.7740095333144,19.9162502288818,"Fd"
"SBSdk/06",22.4499175726,22.8599926537803,23.7315032351756,24.3428570883615,"Fd"
"SBSdk/06",22.4499175726,22.8599926537803,23.7315032351756,24.3428570883615,"Fd"
"SBSdk/07",23.0321508861945,23.6628752557167,23.9397092885465,NA,"Fd"
"SBSdk/08",23.6715846744761,23.8502407190712,23.9397092885465,NA,"Fd"
"SBSdk/09",19.0127123261144,20.948426490453,22.7470143857202,NA,"Fd"
"SBSdk/10",20.8898482263896,22.2864504853641,23.0321508861945,NA,"Fd"
"SBSdw1/01",17.55421159549,18.339391853942,19.3670064000007,21,"Fd"
"SBSdw1/01",17.55421159549,18.339391853942,19.3670064000007,21,"Fd"
"SBSdw1/02",15.1381196089548,15.6866618724861,16.4351017109651,15,"Fd"
"SBSdw1/02",15.1381196089548,15.6866618724861,16.4351017109651,15,"Fd"
"SBSdw1/03",16.1520761424832,16.7594459887076,17.55421159549,15,"Fd"
"SBSdw1/03",16.1520761424832,16.7594459887076,17.55421159549,15,"Fd"
"SBSdw1/04",15.2972801067329,16.0071354924552,16.5720502281496,19.8514287131173,"Fd"
"SBSdw1/04",15.2972801067329,16.0071354924552,16.5720502281496,19.8514287131173,"Fd"
"SBSdw1/05",16.1520761424832,16.7594459887076,17.55421159549,20.7342856270926,"Fd"
"SBSdw1/05",16.1520761424832,16.7594459887076,17.55421159549,20.7342856270926,"Fd"
"SBSdw1/06",19.3670064000007,19.82773166677,20.4725996677259,21,"Fd"
"SBSdw1/06",19.3670064000007,19.82773166677,20.4725996677259,21,"Fd"
"SBSdw1/07",19.3114068493075,19.8091984832056,20.4725996677259,21,"Fd"
"SBSdw1/07",19.3114068493075,19.8091984832056,20.4725996677259,21,"Fd"
"SBSdw1/08",20.4209093599644,20.4467545138451,20.4725996677259,21,"Fd"
"SBSdw1/08",20.4209093599644,20.4467545138451,20.4725996677259,21,"Fd"
"SBSdw1/09",19.6233047076676,20.1991938611434,20.6522140451557,NA,"Fd"
"SBSdw3/01",18.0670623838161,18.6641066492668,19.4325879302386,20.0100000699361,"Fd"
"SBSdw3/02",15.1893810702449,15.8908814697324,16.6281673373555,14.2888887723287,"Fd"
"SBSdw3/03",15.3490805252981,15.7779258198176,16.206771114337,NA,"Fd"
"SBSdw3/04",16.206771114337,16.8161976668543,17.6136545488703,18.8200000461779,"Fd"
"SBSdw3/05",15.3490805252981,17.4299264730408,19.376800105553,NA,"Fd"
"SBSdw3/06",18.4926696337458,19.2530411775071,19.7101070404911,NA,"Fd"
"SBSdw3/08",19.7101070404911,20.3537851901159,20.7221476101015,21.0711112552219,"Fd"
"SBSdw3/09",19.6897541281135,20.2675933863785,20.7221476101015,NA,"Fd"
"SBSdw3/10",16.4573523655374,17.8397328373231,19.2792821021695,NA,"Fd"
"SBSmc1/02",16.1520761424832,17.2516644622021,18.5400430104823,NA,"Fd"
"SBSmc1/03",16.1520761424832,17.2516644622021,18.5400430104823,18,"Fd"
"SBSmc1/04",17.8095466743914,18.8280727068526,19.773594807582,NA,"Fd"
"SBSmc1/07",20.023718845766,20.5142359041152,20.7887901066332,21,"Fd"
"SBSmc1/08",17.4809060354758,19.2466509765696,20.4496738565327,NA,"Fd"
"SBSmc2/01",17.4010681258316,18.8192466542514,20.3377841361727,NA,"Fd"
"SBSmc2/02",14.6435693665055,16.136501502438,17.8367417875154,NA,"Fd"
"SBSmc2/03",16.4621468282407,18.3461672798168,19.9789275232253,NA,"Fd"
"SBSmc2/04",20.2667662663899,20.5562947291722,21.0643337849542,NA,"Fd"
"SBSmc2/05",20.2667662663899,20.5562947291722,21.0643337849542,NA,"Fd"
"SBSmc2/06",20.2667662663899,20.4984957145838,21.0643337849542,NA,"Fd"
"SBSmc2/07",19.0830733153177,19.5225083209116,19.9789275232253,NA,"Fd"
"SBSmc2/08",19.9391363824239,20.2876479517803,21.0643337849542,NA,"Fd"
"SBSmc2/09",20.9843593355649,21.0062503526569,21.0643337849542,NA,"Fd"
"SBSmc2/10",17.7622563947394,19.7265068393422,20.9846057317994,NA,"Fd"
"SBSmc2/11",17.7622563947394,19.7265068393422,20.9846057317994,NA,"Fd"
"SBSmc2/12",17.7622563947394,18.9287193657603,20.1179378646699,NA,"Fd"
"SBSmh/01",21.0363299257479,23.0644894569757,25.1478728962824,25.7957142421177,"Fd"
"SBSmh/01",21.0363299257479,23.0644894569757,25.1478728962824,25.7957142421177,"Fd"
"SBSmh/02",16.7253436497667,17.2434180032813,17.6335681813405,18,"Fd"
"SBSmh/02",16.7253436497667,17.2434180032813,17.6335681813405,18,"Fd"
"SBSmh/03",17.7027613625105,18.1489665763885,18.5951717902665,18,"Fd"
"SBSmh/03",17.7027613625105,18.1489665763885,18.5951717902665,18,"Fd"
"SBSmh/04",19.0234355406826,20.1944092606976,21.5630202887109,18.1600001198905,"Fd"
"SBSmh/04",19.0234355406826,20.1944092606976,21.5630202887109,18.1600001198905,"Fd"
"SBSmh/05",19.840682885163,20.8748608425924,21.5777057756558,21.3414287567139,"Fd"
"SBSmh/05",19.840682885163,20.8748608425924,21.5777057756558,21.3414287567139,"Fd"
"SBSmh/06",22.7739834064272,23.9432252601127,25.1478728962824,21,"Fd"
"SBSmh/06",22.7739834064272,23.9432252601127,25.1478728962824,21,"Fd"
"SBSmh/07",25.0843782101823,25.2561740042196,25.536270906194,24,"Fd"
"SBSmh/07",25.0843782101823,25.2561740042196,25.536270906194,24,"Fd"
"SBSmh/08",25.0843782101823,25.2561740042196,25.536270906194,24,"Fd"
"SBSmh/08",25.0843782101823,25.2561740042196,25.536270906194,24,"Fd"
"SBSmh/09",24.2892381521813,24.807330470409,25.536270906194,NA,"Fd"
"SBSmk1/02",15.0018082882421,15.6269512683669,16.1209840160542,NA,"Fd"
"SBSmk1/03",15.9237399983507,16.3686409784575,16.8135419585644,NA,"Fd"
"SBSmk1/04",16.8135419585644,17.9981903150868,19.1850230141029,18,"Fd"
"SBSmk1/05",18.7434813088442,19.3398503064971,19.9150861596901,21.1757143565587,"Fd"
"SBSmk1/06",17.7571532681776,19.2047676180759,20.4676901516693,NA,"Fd"
"SBSmk1/07",20.4676901516693,20.9366367994113,21.5796496914355,21,"Fd"
"SBSmk1/09",18.7591816459893,20.0505962789546,21.1640071177506,NA,"Fd"
"SBSmk1/10",18.196790586452,18.985685989362,20.0010857356447,NA,"Fd"
"SBSmm/01",14.6216268003246,16.4431081813142,17.7691536196496,18,"Fd"
"SBSmm/02",12.352815724905,13.1118614573883,13.844636693557,15,"Fd"
"SBSmm/03",12.9755310933898,13.4822212086615,14.2046144812711,15,"Fd"
"SBSmm/04",13.844636693557,15.1545276837715,16.6002912000006,18,"Fd"
"SBSmm/05",13.1119543771996,14.5023314997174,15.7973658520232,18,"Fd"
"SBSmm/06",14.6216268003246,15.9178651129263,17.1562611136106,18,"Fd"
"SBSmm/07",16.0697436737466,17.0246266763784,17.7691536196496,NA,"Fd"
"SBSmm/08",16.8199754637151,17.335163967455,17.7691536196496,NA,"Fd"
"SBSmm/09",14.0586957655715,16.0760861288891,17.70168990153,NA,"Fd"
"SBSmw/01",19.346542542056,20.3604768206048,21.5056909821311,22.5633332994249,"Fd"
"SBSmw/01",19.346542542056,20.3604768206048,21.5056909821311,22.5633332994249,"Fd"
"SBSmw/02",15.484483243745,16.5119558175179,17.6586037006883,15,"Fd"
"SBSmw/02",15.484483243745,16.5119558175179,17.6586037006883,15,"Fd"
"SBSmw/03",15.484483243745,17.2025267107679,19.346542542056,18,"Fd"
"SBSmw/03",15.484483243745,17.2025267107679,19.346542542056,18,"Fd"
"SBSmw/04",16.6396678369046,18.5960178198082,20.8087724007291,20.3028572627476,"Fd"
"SBSmw/04",16.6396678369046,18.5960178198082,20.8087724007291,20.3028572627476,"Fd"
"SBSmw/05",21.1262268589371,21.1262268589371,21.1262268589371,NA,"Fd"
"SBSmw/06",21.1262268589371,21.6102616079255,22.2739630871575,21,"Fd"
"SBSmw/06",21.1262268589371,21.6102616079255,22.2739630871575,21,"Fd"
"SBSmw/07",21.4305948776818,21.8522789824197,22.2739630871575,NA,"Fd"
"SBSmw/08",22.1893960672936,22.2125441863667,22.2739630871575,21,"Fd"
"SBSmw/08",22.1893960672936,22.2125441863667,22.2739630871575,21,"Fd"
"SBSmw/09",21.0841506931085,21.5406632540126,22.1893960672936,NA,"Fd"
"SBSmw/10",17.6228354618779,19.1031138844877,20.6446097016873,NA,"Fd"
"SBSvk/01",16.0697436737466,16.9674736269319,17.7691536196496,18,"Fd"
"SBSvk/02",13.1119543771996,14.2530021662525,15.4337907939287,NA,"Fd"
"SBSvk/03",15.4337907939287,15.9673500721815,16.3985157488694,15,"Fd"
"SBSvk/04",16.0697436737466,16.5415068454089,17.1562611136106,18,"Fd"
"SBSvk/05",17.0308158342562,17.3995030540087,17.7691536196496,NA,"Fd"
"SBSvk/06",16.1665050885922,16.9663369414594,17.70168990153,NA,"Fd"
"SBSvk/07",16.1665050885922,16.816682269627,17.2741144228395,NA,"Fd"
"SBSvk/08",14.0586957655715,14.5211647551325,14.9836337446936,NA,"Fd"
"SBSvk/09",13.1119543771996,13.4782955353783,13.844636693557,NA,"Fd"
"SBSvk/10",16.4693296730162,16.9309194224347,17.2741144228395,NA,"Fd"
"SBSwk1/01",23.289293509103,23.9327776535958,24.6896762248645,25.3257138388497,"Fd"
"SBSwk1/01",23.289293509103,23.9327776535958,24.6896762248645,25.3257138388497,"Fd"
"SBSwk1/02",18.448311356945,19.7708254537957,21.1701399778094,15,"Fd"
"SBSwk1/02",18.448311356945,19.7708254537957,21.1701399778094,15,"Fd"
"SBSwk1/03",19.4791837279924,20.7041506139362,22.6098738747206,15,"Fd"
"SBSwk1/03",19.4791837279924,20.7041506139362,22.6098738747206,15,"Fd"
"SBSwk1/04",20.6530459640952,22.3362590933666,24.1385866393271,21.0399998256138,"Fd"
"SBSwk1/04",20.6530459640952,22.3362590933666,24.1385866393271,21.0399998256138,"Fd"
"SBSwk1/05",22.6098738747206,23.3600211111568,24.1385866393271,22.8014283861433,"Fd"
"SBSwk1/05",22.6098738747206,23.3600211111568,24.1385866393271,22.8014283861433,"Fd"
"SBSwk1/06",23.8466858886755,23.9975089795152,24.1483320703549,NA,"Fd"
"SBSwk1/07",23.8466858886755,24.3553385148594,25.0709975855477,NA,"Fd"
"SBSwk1/08",25.0003372198515,25.0356674026996,25.0709975855477,NA,"Fd"
"SBSwk1/09",23.1503931909108,23.7209335118597,24.5193775400316,NA,"Fd"
"SBSwk1/11",21.0817344713467,22.5261060526079,23.4930298046369,NA,"Fd"
"SBSwk2/01",19.6121205660288,20.0159725473222,20.5183607208842,NA,"Fd"
"SBSwk2/02",15.6814942303322,16.6007840224642,17.5555699846112,NA,"Fd"
"SBSwk2/03",19.2189192742291,19.415519920129,19.6121205660288,NA,"Fd"
"SBSwk2/04",18.2568601392336,19.3009679799766,20.2702382857948,NA,"Fd"
"SBSwk2/05",20.5266445641844,20.9187881504747,21.3109317367649,NA,"Fd"
"SBSwk2/06",19.9696223793268,20.4058321163455,20.8420418533642,NA,"Fd"
"SBSwk3/01",19.1013751348728,19.6621386106127,20.3928691145392,NA,"Fd"
"SBSwk3/02",14.6832315389605,15.5371833054487,16.456491432511,NA,"Fd"
"SBSwk3/03",16.456491432511,16.6704360635813,16.8843806946516,18.8028569902693,"Fd"
"SBSwk3/03",16.456491432511,16.6704360635813,16.8843806946516,18.8028569902693,"Fd"
"SBSwk3/04",18.777611977427,19.2548124414914,19.7320129055558,NA,"Fd"
"SBSwk3/05",17.3800643162341,18.6909542047381,20.033040536867,NA,"Fd"
"SBSwk3/06",19.4921715824261,20.332021553942,21.1213866262608,NA,"Fd"
"SBSwk3/07",19.8474868917712,20.5012757507718,21.1213866262608,NA,"Fd"
"BWBSdk/110",19.5403729477726,20.2624211025582,20.8528506994707,NA,"Fd"
"BWBSmw/111",20.8745950525239,21.3264933343369,21.7795723849112,NA,"Fd"
"CWHds2/08",35.0072731885105,35.2275834105561,35.4037955059811,NA,"Fd"
"CWHwm/05",20.4234064065224,20.9185256451736,21.2548632974989,NA,"Fd"
"CWHws1/07",20.6582307111309,21.242645929074,22.174806645806,NA,"Fd"
"CWHws2/07",20.5741024673344,20.9838642357703,21.3821635275104,NA,"Fd"
"SBSmk1/01",19.5158107433511,20.5126888501268,21.5796496914355,21.8599997929164,"Fd"
"BWBSdk/111",20.5126894636875,20.6533841337084,20.7940788037292,NA,"Fd"
"BWBSmw/112",21.6968824063341,21.7195167320243,21.7795723849112,NA,"Fd"
"CWHds2/09",35.0072731885105,35.2275834105561,35.4037955059811,NA,"Fd"
"CWHwm/06",20.4234064065224,20.9185256451736,21.2548632974989,NA,"Fd"
"CWHws1/08",21.6869095124936,21.9467765384606,22.174806645806,NA,"Fd"
"CWHws2/08",20.9117063796433,21.1622844042181,21.3821635275104,NA,"Fd"
"ICHmc1/05",21.0945961481703,21.2109982518236,21.4140890204281,NA,"Fd"
"ICHvk2/06",22.0388387795185,22.4002112429524,22.7615837063863,NA,"Fd"
"ICHwc/06",20.5092083593112,20.9102935260571,21.2546470268589,NA,"Fd"
"CWHws1/09",19.2226676461372,20.279080494587,21.1193181855527,NA,"Fd"
"CWHws2/09",18.5355493560719,19.554200505501,20.3644037238277,NA,"Fd"
"SBSmk1/08",20.2781106164338,21.0961193484922,21.5796496914355,NA,"Fd"
"BWBSdk/101",11.5000064430322,11.9371466136945,12.4060073915042,12,"Bl"
"BWBSdk/101",11.5000064430322,11.9371466136945,12.4060073915042,12,"Bl"
"BWBSdk/102",10.5190762226263,10.720623073131,10.9813956069851,NA,"Bl"
"BWBSmw/101",14.9259573538221,16.0023197479842,16.7314299720613,NA,"Bl"
"BWBSmw/102",14.0250317445995,14.3380463223609,14.641439868711,NA,"Bl"
"CWHds2/01",15.0726494475596,15.6586758643598,16.4782117832419,NA,"Bl"
"CWHds2/02",16.8438046763503,16.9196412566487,16.9608666586603,NA,"Bl"
"CWHds2/03",15.2910566874939,15.7085987174581,16.0364840001694,NA,"Bl"
"CWHds2/04",16.2259233492633,17.4032290863156,18.6110061995869,NA,"Bl"
"CWHds2/05",16.2542167089614,17.4896723527959,18.6267036526114,NA,"Bl"
"CWHds2/06",14.3960143137351,16.3724933713404,17.7267347159293,NA,"Bl"
"CWHds2/07",17.7445239370793,18.3720162429075,19.1451278607046,NA,"Bl"
"CWHds2/11",11.9663097837403,13.6650784401681,15.363847096596,NA,"Bl"
"CWHds2/12",16.2463716205691,16.4038879265499,16.5847477904563,NA,"Bl"
"CWHwm/01",13.7938794822894,14.1864759842448,14.6362323730866,NA,"Bl"
"CWHwm/02",12.4441684746028,13.1293063472149,13.9894047498492,NA,"Bl"
"CWHwm/03",14.6509201979262,15.1894043458247,15.8567705806455,NA,"Bl"
"CWHwm/04",14.0763248091382,14.6357677292012,15.4321459477071,NA,"Bl"
"CWHwm/08",10.6559025102013,12.7363581643814,14.1194019847267,NA,"Bl"
"CWHwm/09",13.4139577349512,13.846118789642,14.2489486236612,NA,"Bl"
"CWHwm/10",9.88008753161846,11.2826906168472,12.685293702076,NA,"Bl"
"CWHws1/01",16.180820950058,16.6150603373156,17.0990349764131,NA,"Bl"
"CWHws1/02",15.4315806848846,15.6287763389637,15.8294505807055,NA,"Bl"
"CWHws1/03",15.2111662940357,15.5654627781647,15.8797057063951,NA,"Bl"
"CWHws1/04",17.1026627425741,18.1502928927133,19.1037713888604,NA,"Bl"
"CWHws1/05",16.5910807108483,17.3154423757259,17.9397731781139,NA,"Bl"
"CWHws1/06",17.7317543067344,18.3572752245584,19.2375241377868,NA,"Bl"
"CWHws1/11",16.3956749113668,16.5546387838188,16.7371607402518,NA,"Bl"
"CWHws2/01",12.5569506874788,13.4283818863418,14.2734839347378,NA,"Bl"
"CWHws2/02",12.5774427961345,12.7381662572933,12.9017249262142,NA,"Bl"
"CWHws2/03",12.3977950044432,12.8798227599452,13.5539204596515,NA,"Bl"
"CWHws2/04",14.2940719787564,15.0518950313841,15.7475546271196,NA,"Bl"
"CWHws2/05",11.2942520211016,13.3303042672811,14.6217341911298,NA,"Bl"
"CWHws2/06",14.4521893137307,14.9620174202853,15.6794604728518,NA,"Bl"
"CWHws2/10",9.84271916988649,11.2400173446792,12.637315519472,NA,"Bl"
"CWHws2/11",13.3632236070102,13.4927864206484,13.6415501482893,NA,"Bl"
"ESSFdc1/101",12.1748007537012,12.5154321655104,12.9591485050835,NA,"Bl"
"ESSFdc1/102",10.862936967747,11.1238583152992,11.5554083539143,NA,"Bl"
"ESSFdc1/103",11.819583008848,12.0685091913708,12.2111438115634,NA,"Bl"
"ESSFdc1/110",12.7757500453439,12.8803581220153,12.9591485050835,NA,"Bl"
"ESSFdc1/111",12.6086751733396,12.9095819337296,13.4704911937385,NA,"Bl"
"ESSFdc1/112",12.6086751733396,12.7683581825589,13.0334039380728,NA,"Bl"
"ESSFdc2/01",13.0232497140483,13.5619318385829,14.1153887548659,16.4249999046326,"Bl"
"ESSFdc2/02",12.2428162143672,12.7128545925068,13.2025486672835,NA,"Bl"
"ESSFdc2/03",12.5602116704984,13.0289167211643,13.7652006878485,12,"Bl"
"ESSFdc2/04",12.2428162143672,12.7816731523384,13.7622808542526,13.5533333884345,"Bl"
"ESSFdc2/05",12.2428162143672,12.7816731523384,13.7622808542526,12,"Bl"
"ESSFdc2/06",13.3209815114848,14.3540492740889,15.5993292119629,12,"Bl"
"ESSFdc2/07",13.3534502229649,14.3477767964631,15.5993292119629,12,"Bl"
"ESSFdc2/08",14.2103091744136,14.6179071463971,15.5993292119629,9,"Bl"
"ESSFdc2/09",12.4793426002299,13.0851750553075,13.471023781626,NA,"Bl"
"ESSFdk1/01",11.2144197039593,12.2091647873341,13.1248888782414,NA,"Bl"
"ESSFdk1/02",10.5079766521629,11.7109782079746,12.9391448531939,NA,"Bl"
"ESSFdk1/03",11.9707489668342,12.8171253220301,13.6427713583029,NA,"Bl"
"ESSFdk1/04",11.0018679496644,11.4305642879746,11.9707489668342,NA,"Bl"
"ESSFdk1/05",12.0278197085771,12.3638614619738,12.9391448531939,NA,"Bl"
"ESSFdk1/06",11.9999266061898,12.9415482441851,13.6427713583029,NA,"Bl"
"ESSFdk1/07",8.73448032766417,11.5367994907491,12.8792743582338,NA,"Bl"
"ESSFmc/01",12.8008986338084,13.0204787942908,13.2962667695432,14.8976921668419,"Bl"
"ESSFmc/02",11.5489946593908,11.8420275606589,12.056579544973,13.8600000143051,"Bl"
"ESSFmc/02",11.5489946593908,11.8420275606589,12.056579544973,13.8600000143051,"Bl"
"ESSFmc/03",11.6229817647922,12.1780495879135,12.6259673551808,13.6290909160267,"Bl"
"ESSFmc/04",11.6972539371681,12.2392440964785,12.9823486119378,13.464545510032,"Bl"
"ESSFmc/04",11.6972539371681,12.2392440964785,12.9823486119378,13.464545510032,"Bl"
"ESSFmc/05",13.5962435068733,14.1328302327223,14.6694169585713,15.0720000267029,"Bl"
"ESSFmc/06",13.6206744847669,13.723027825362,13.8253811659571,15.4941667715708,"Bl"
"ESSFmc/07",13.4627372965083,13.9376606258338,14.6059847898918,12,"Bl"
"ESSFmc/08",12.551132439545,13.1903669751728,13.8253811659571,10.5637500286102,"Bl"
"ESSFmc/08",12.551132439545,13.1903669751728,13.8253811659571,10.5637500286102,"Bl"
"ESSFmc/09",9.16884906438311,11.0146643271289,12.5966871191355,9,"Bl"
"ESSFmc/10",12.4483263366023,12.5690187857214,12.7075975810168,12.6699999703301,"Bl"
"ESSFmh/101",14.165039337059,14.6411257188441,15.0451409405307,NA,"Bl"
"ESSFmh/102",12.7797249500666,13.077388622294,13.3414011320949,NA,"Bl"
"ESSFmh/103",12.7790108784163,13.2269074561843,13.6006558182459,NA,"Bl"
"ESSFmh/104",12.7790108784163,13.2322558417368,13.9051731889858,NA,"Bl"
"ESSFmh/105",13.6006558182459,13.957218240922,14.3658257155344,NA,"Bl"
"ESSFmh/110",15.0451409405307,15.3946248952035,16.1624863241145,NA,"Bl"
"ESSFmh/111",14.8335023187964,15.2662406381191,16.1624863241145,NA,"Bl"
"ESSFmh/112",14.8335023187964,15.021361729477,15.3331753637369,NA,"Bl"
"ESSFmk/01",9.91410418323049,10.0841657273352,10.2977593817614,12,"Bl"
"ESSFmk/02",8.94402353516926,9.20015064766359,9.51909243129186,9,"Bl"
"ESSFmk/03",9.05934790269374,9.47911115989961,10.0546344724454,9,"Bl"
"ESSFmk/04",10.5300868699724,10.7869723369165,11.3612436278823,12,"Bl"
"ESSFmk/05",10.4266883105016,10.9078561758272,11.3612436278823,12,"Bl"
"ESSFmk/06",9.11732798004596,9.77426960547032,10.3819611009475,9,"Bl"
"ESSFmk/07",9.64104222198734,10.1300191410673,10.7316820235102,9,"Bl"
"ESSFmm1/01",12.3926302290381,12.8975116349132,13.3381752872082,15,"Bl"
"ESSFmm1/02",11.2522815226035,11.572830162975,11.8933788033464,6,"Bl"
"ESSFmm1/03",11.3241848783672,11.7942812238374,12.1652799897987,12,"Bl"
"ESSFmm1/04",12.1652799897987,12.3667865401777,12.5682930905568,12,"Bl"
"ESSFmm1/05",12.4383704745675,12.9571455200205,13.283653262305,15,"Bl"
"ESSFmm1/06",8.87642026792278,12.0391317475647,13.283653262305,15,"Bl"
"ESSFmv1/01",12.3926302290381,12.8091460145684,13.1626085874654,12,"Bl"
"ESSFmv1/02",11.1800294189616,11.3669874026911,11.6367530421426,9,"Bl"
"ESSFmv1/03",12.1652799897987,12.4996006341488,12.8721992272017,9,"Bl"
"ESSFmv1/04",12.9774513761844,13.1453775816439,13.3844381919178,15,"Bl"
"ESSFmv1/05",12.1508300103374,12.6159866673704,13.033360388127,15,"Bl"
"ESSFmv3/01",9.91410418323049,10.3180093079306,10.6705402297665,12,"Bl"
"ESSFmv3/01",9.91410418323049,10.3180093079306,10.6705402297665,12,"Bl"
"ESSFmv3/02",9.05934790269374,9.44397858759588,9.91410418323049,9,"Bl"
"ESSFmv3/02",9.05934790269374,9.44397858759588,9.91410418323049,9,"Bl"
"ESSFmv3/03",8.54298947903742,9.41718468856345,10.0247096621202,6,"Bl"
"ESSFmv3/03",8.54298947903742,9.41718468856345,10.0247096621202,6,"Bl"
"ESSFmv3/04",10.4708555207325,10.5719621547236,10.6705402297665,12,"Bl"
"ESSFmv3/04",10.4708555207325,10.5719621547236,10.6705402297665,12,"Bl"
"ESSFmv3/05",10.5195302585512,10.5732264341976,10.626922609844,12,"Bl"
"ESSFmv3/05",10.5195302585512,10.5732264341976,10.626922609844,12,"Bl"
"ESSFmv3/06",10.1171067105501,10.3529068097605,10.626922609844,12,"Bl"
"ESSFmv3/06",10.1171067105501,10.3529068097605,10.626922609844,12,"Bl"
"ESSFmv3/07",10.1171067105501,10.1325871853234,10.1480676600967,9,"Bl"
"ESSFmv3/07",10.1171067105501,10.1325871853234,10.1480676600967,9,"Bl"
"ESSFwc2/01",14.8711562748457,15.2652857804417,15.7062832810988,15,"Bl"
"ESSFwc2/01",14.8711562748457,15.2652857804417,15.7062832810988,15,"Bl"
"ESSFwc2/01",14.8711562748457,15.2652857804417,15.7062832810988,15,"Bl"
"ESSFwc2/02",13.5027378271242,13.9905375582347,14.5983359877584,9,"Bl"
"ESSFwc2/02",13.5027378271242,13.9905375582347,14.5983359877584,9,"Bl"
"ESSFwc2/02",13.5027378271242,13.9905375582347,14.5983359877584,9,"Bl"
"ESSFwc2/03",14.5983359877584,15.093400463429,15.4689192732309,12,"Bl"
"ESSFwc2/03",14.5983359877584,15.093400463429,15.4689192732309,12,"Bl"
"ESSFwc2/03",14.5983359877584,15.093400463429,15.4689192732309,12,"Bl"
"ESSFwc2/04",14.5983359877584,14.9995207609786,15.4466390726421,12,"Bl"
"ESSFwc2/04",14.5983359877584,14.9995207609786,15.4466390726421,12,"Bl"
"ESSFwc2/04",14.5983359877584,14.9995207609786,15.4466390726421,12,"Bl"
"ESSFwc2/05",14.5983359877584,14.9995207609786,15.4466390726421,13.6218181956898,"Bl"
"ESSFwc2/05",14.5983359877584,14.9995207609786,15.4466390726421,13.6218181956898,"Bl"
"ESSFwc2/05",14.5983359877584,14.9995207609786,15.4466390726421,13.6218181956898,"Bl"
"ESSFwc2/06",14.926044569481,15.3621719328967,15.7792953878267,15,"Bl"
"ESSFwc2/06",14.926044569481,15.3621719328967,15.7792953878267,15,"Bl"
"ESSFwc2/07",15.7062832810988,15.8579432320853,16.0058103446498,18,"Bl"
"ESSFwc2/07",15.7062832810988,15.8579432320853,16.0058103446498,18,"Bl"
"ESSFwc2/07",15.7062832810988,15.8579432320853,16.0058103446498,18,"Bl"
"ESSFwc2/08",15.1756600658251,15.5293602146407,15.940383914766,15,"Bl"
"ESSFwc2/08",15.1756600658251,15.5293602146407,15.940383914766,15,"Bl"
"ESSFwc2/08",15.1756600658251,15.5293602146407,15.940383914766,15,"Bl"
"ESSFwc2/09",13.6759919700689,14.3840167058137,15.222101490145,12,"Bl"
"ESSFwc2/09",13.6759919700689,14.3840167058137,15.222101490145,12,"Bl"
"ESSFwc2/09",13.6759919700689,14.3840167058137,15.222101490145,12,"Bl"
"ESSFwc2/10",13.6759919700689,14.6835030824487,15.222101490145,NA,"Bl"
"ESSFwc3/01",14.7363232624995,15.3035080419246,15.7400993769095,17.6400000708444,"Bl"
"ESSFwc3/01",14.7363232624995,15.3035080419246,15.7400993769095,17.6400000708444,"Bl"
"ESSFwc3/02",13.2326831237258,14.4069265801516,15.3921576772936,9,"Bl"
