"Unit","Spp","SIPred","aSMR"
"SBSmk2/01","At",18.4189676187121,4.875
"SBSmk2/02","At",16.0810689988434,2.75
"SBSmk2/03","At",16.746032652601,4.25
"SBSmk2/05","At",21.6044527534573,6
"SBSmm/01","At",18.3140773823631,4.83333333333333
"SBSmm/02","At",16.3869086030525,2.7
"SBSmm/03","At",16.4635916231346,2.8
"SBSmm/04","At",17.363107902902,3.5
"SBSmm/05","At",16.69204122971,3.5
"SBSmm/06","At",17.1079157521396,4.25
"SBSmm/07","At",19.8822806867481,5.25
"SBSmm/09","At",19.739346850451,7.5
"SBSmw/01","At",18.6976297894378,4.25
"SBSmw/02","At",17.6433892510372,2.5
"SBSmw/03","At",17.7167923768239,3.16666666666667
"SBSmw/04","At",19.1874622877914,3.16666666666667
"SBSmw/06","At",21.5527387341673,6
"SBSmw/07","At",22.2470818642399,6
"SBSmw/08","At",23.5085896243967,6.5
"SBSmw/09","At",21.6966562562562,7
"SBSmw/10","At",21.2568286548851,8
"SBSvk/01","At",20.8345274281778,5.75
"SBSvk/02","At",18.1249480608276,3.75
"SBSvk/03","At",18.4164439581459,4.66666666666667
"SBSvk/04","At",20.1366006816487,5
"SBSvk/05","At",21.6973780878041,6
"SBSvk/06","At",21.5756518111282,6.83333333333333
"SBSvk/07","At",22.6523622602297,7.5
"SBSvk/08","At",20.4636250911283,8
"SBSvk/09","At",17.970269077758,3.5
"SBSvk/10","At",22.7316334359966,7.75
"SBSwk1/01","At",21.449127320791,5.4
"SBSwk1/02","At",18.540768961647,3
"SBSwk1/03","At",18.6611460232016,3.5
"SBSwk1/04","At",19.4683283643027,3.75
"SBSwk1/05","At",20.5800615723349,4.4
"SBSwk1/07","At",21.870918714871,6
"SBSwk1/08","At",23.4292068784002,6
"SBSwk1/09","At",22.0171360347156,7
"SBSwk1/10","At",23.5517696412191,7
"SBSwk1/11","At",21.9972053508995,7.6
"SBSwk1/12","At",19.8862238215154,5
"SBSwk2/01","At",17.6805866198035,4.5
"SBSwk2/02","At",15.5122656785277,3.25
"SBSwk2/03","At",16.4793308611034,4
"SBSwk2/05","At",19.1471542594494,6
"SBSwk2/06","At",19.3433438249955,7
"SBSwk3/01","At",17.7932190128083,4.5
"SBSwk3/02","At",15.6827137843167,2.75
"SBSwk3/03","At",16.085967397847,3
"SBSwk3/04","At",17.7188615371543,4
"SBSwk3/06","At",18.9523988655099,5.25
"SBSwk3/07","At",19.9762738141086,6
"SBSwk3/08","At",20.0215997665745,7
"SBSwk3a/01","At",18.6405006943348,4.5
"SBSwk3a/02","At",17.251488558445,2.75
"SBSwk3a/03","At",17.5577993656032,3
"SBSwk3a/04","At",18.0301675242273,3.5
"SBSwk3a/05","At",20.5123013195265,5.5
"SBSwk3a/06","At",20.4965997533391,5
"SBSwk3a/07","At",21.7321700435611,6
"CWHmm1/01","Ba",23.7787830707306,4.75
"CWHmm1/02","Ba",21.990171897997,2.5
"CWHmm1/03","Ba",22.0241091079195,3.25
"CWHmm1/04","Ba",23.7512435130996,3.25
"CWHmm1/05","Ba",25.5883062445217,4.75
"CWHmm1/06","Ba",25.6019873910636,6.5
"CWHmm1/07","Ba",28.3208006378866,6.5
"CWHmm1/11","Ba",20.6805917726813,8
"CWHmm1/12","Ba",21.0676371126215,8
"CWHmm2/01","Ba",23.3661581520745,4.75
"CWHmm2/02","Ba",21.0346388321811,2.5
"CWHmm2/03","Ba",21.0627901968878,3.25
"CWHmm2/04","Ba",22.8172462493692,3.25
"CWHmm2/05","Ba",25.2137117719685,4.75
"CWHmm2/06","Ba",24.1189309047492,6
"CWHmm2/07","Ba",22.910480564808,7
"CWHmm2/08","Ba",27.3026818878034,6.5
"CWHmm2/09","Ba",19.2742430728405,8
"CWHmm2/10","Ba",19.653002534597,8
"CWHms1/01","Ba",18.0119957451332,4.5
"CWHms1/02","Ba",16.8885797900731,2
"CWHms1/03","Ba",16.9101700591777,3.25
"CWHms1/04","Ba",19.6627892712252,4.5
"CWHms1/05","Ba",20.2509997023452,6.5
"CWHms1/06","Ba",22.8736640011252,6.5
"CWHms1/10","Ba",15.4339938561766,8
"CWHms1/11","Ba",15.6573895781956,8
"CWHms2/01","Ba",22.9296057281812,4.75
"CWHms2/02","Ba",20.4221542222385,2.5
"CWHms2/03","Ba",20.4503634382313,3.25
"CWHms2/04","Ba",24.8950610963487,4.75
"CWHms2/05","Ba",22.9342659952418,6.5
"CWHms2/06","Ba",26.1494917345439,6.5
"CWHms2/10","Ba",18.7488939239831,8
"CWHms2/11","Ba",19.4554000530691,8
"CWHvh1/01","Ba",20.5150736366479,6.25
"CWHvh1/02","Ba",19.8555402588917,3
"CWHvh1/03","Ba",20.2579255981296,4
"CWHvh1/04","Ba",23.1033582231925,5
"CWHvh1/05","Ba",25.2143669103533,4.75
"CWHvh1/06","Ba",26.1717872234883,5.5
"CWHvh1/07","Ba",24.9293438823738,7.25
"CWHvh1/11","Ba",20.655819061397,7.25
"CWHvh1/12","Ba",17.9989286133753,8
"CWHvh1/13","Ba",19.4987246794498,8
"CWHvh2/01","Ba",20.3707294027182,6.25
"CWHvh2/02","Ba",20.2147498400536,3
"CWHvh2/03","Ba",20.6489030412837,4
"CWHvh2/04","Ba",23.8018197475543,5
"CWHvh2/05","Ba",25.7587276136833,4.75
"CWHvh2/06","Ba",26.7071390106133,5.5
"CWHvh2/07","Ba",25.2344001505224,6.83333333333333
"CWHvh2/11","Ba",20.6828319038422,7.25
"CWHvh2/12","Ba",18.3234672998246,8
"CWHvh2/13","Ba",19.9443531584376,8
"CWHvm1/01","Ba",26.512075528209,5.25
"CWHvm1/02","Ba",22.6250194709067,3
"CWHvm1/03","Ba",22.9802625529593,4
"CWHvm1/04","Ba",25.0182268238147,4
"CWHvm1/05","Ba",28.9534790293368,5.25
"CWHvm1/06","Ba",24.6623208257812,7
"CWHvm1/07","Ba",28.1266794060317,7
"CWHvm1/08","Ba",28.1266794060317,7
"CWHvm1/12","Ba",24.2868546439562,7.25
"CWHvm1/13","Ba",21.1665298992903,8
"CWHvm1/14","Ba",22.0797635349643,8
"CWHvm2/01","Ba",24.027810161749,5.25
"CWHvm2/02","Ba",20.0820934798433,3
"CWHvm2/03","Ba",20.5494192708818,4
"CWHvm2/04","Ba",22.7302261796703,4
"CWHvm2/05","Ba",26.7448012109968,5.25
"CWHvm2/06","Ba",21.5252950222939,6.5
"CWHvm2/07","Ba",25.3988958435857,7.25
"CWHvm2/08","Ba",25.3988958435857,7.25
"CWHvm2/09","Ba",20.8068683315005,7.625
"CWHvm2/10","Ba",18.7174973687703,8
"CWHvm2/11","Ba",19.7481586921537,8
"CWHwm/01","Ba",23.1685575391696,5.5
"CWHwm/02","Ba",19.9228867275056,3.75
"CWHwm/03","Ba",25.2625142785223,5.3
"CWHwm/04","Ba",24.9484125358701,7
"CWHwm/09","Ba",19.5842558801583,7.75
"CWHwm/10","Ba",17.716538255667,8
"CWHws1/01","Ba",22.477566317754,4.25
"CWHws1/02","Ba",20.2934133740581,2
"CWHws1/03","Ba",20.2934133740581,3
"CWHws1/04","Ba",24.2067418243356,4.6
"CWHws1/05","Ba",24.3795825701971,6.5
"CWHws1/06","Ba",26.2498244496895,6.5
"CWHws1/11","Ba",18.7620796815683,8
"CWHws2/01","Ba",18.8572086820536,4.75
"CWHws2/02","Ba",16.3152981183377,2.5
"CWHws2/03","Ba",16.3338614886441,3.25
"CWHws2/04","Ba",20.6352118185514,4.75
"CWHws2/05","Ba",18.8193839108084,6.5
"CWHws2/06","Ba",21.7104335726078,6.5
"CWHws2/10","Ba",14.1489006072566,8
"CWHws2/11","Ba",14.5546129022717,8
"ESSFmk/01","Ba",15.0278292080082,5.33333333333333
"ESSFmk/02","Ba",12.0754777757545,2.83333333333333
"ESSFmk/03","Ba",13.4814603206754,4.25
"ESSFmk/04","Ba",14.5226449312472,5.5
"ESSFmk/05","Ba",16.3881962637818,6.2
"ESSFmk/06","Ba",12.2491344653547,7.5
"ESSFmk/07","Ba",14.0922630836595,7.5
"ESSFmw/01","Ba",13.7827373469507,4.25
"ESSFmw/02","Ba",13.1132374213785,2.25
"ESSFmw/03","Ba",13.2397498913274,3.33333333333333
"ESSFmw/04","Ba",13.0322126538706,4
"ESSFmw/05","Ba",14.8216555712454,5.25
"ESSFmw/06","Ba",14.8455906606988,5.83333333333333
"ESSFmw/07","Ba",17.1492426205563,7
"ESSFmw/08","Ba",12.7650195444946,7.5
"ESSFmw1/01","Ba",14.61303797577,4.25
"ESSFmw1/02","Ba",13.9225376511823,2.25
"ESSFmw1/03","Ba",14.0573359938992,3.33333333333333
"ESSFmw1/04","Ba",13.831648569487,4
"ESSFmw1/05","Ba",15.7958919574713,5.25
"ESSFmw1/06","Ba",15.7113658890821,5.83333333333333
"ESSFmw1/07","Ba",18.1591210349183,7
"ESSFmw1/08","Ba",13.6461129205803,7.5
"ESSFmw2/01","Ba",15.4828337398788,4.5
"ESSFmw2/02","Ba",14.2300810610889,2.5
"ESSFmw2/03","Ba",14.4082153574447,3.5
"ESSFmw2/04","Ba",14.5793511994218,4.16666666666667
"ESSFmw2/05","Ba",16.2270473697887,5.5
"ESSFmw2/06","Ba",16.5013275775935,6
"ESSFmw2/07","Ba",18.2735738780531,7
"ESSFmw2/08","Ba",13.6378676886876,7.5
"ESSFmww/01","Ba",14.4116017768225,4.75
"ESSFmww/02","Ba",12.2965183460215,2.75
"ESSFmww/03","Ba",12.4671752276859,3.66666666666667
"ESSFmww/04","Ba",12.7476358548039,4.33333333333333
"ESSFmww/05","Ba",14.2289511338842,5.5
"ESSFmww/06","Ba",14.3784770850329,6
"ESSFmww/07","Ba",15.9871987256464,7
"ESSFmww/08","Ba",11.5279088188918,7.5
"ICHmc1/01","Ba",19.5027745285158,5.5
"ICHmc1/02","Ba",16.8716510639711,4.14285714285714
"ICHmc1/03","Ba",19.1799757735674,6
"ICHmc1/04","Ba",19.248630688133,7.1
"ICHmc1/06","Ba",15.3039067509164,7.75
"ICHmc1a/01","Ba",19.7803185923905,4.66666666666667
"ICHmc1a/02","Ba",20.561652774611,6.16666666666667
"ICHmc1a/03","Ba",22.0702533266477,7.16666666666667
"ICHmc2/01","Ba",20.2663256566089,5
"ICHmc2/02","Ba",17.7319251085838,3.25
"ICHmc2/03","Ba",20.0964981200405,5.5
"ICHmc2/04","Ba",22.406354816633,6
"ICHmc2/05","Ba",19.6430987595783,7
"ICHmc2/06","Ba",21.7176858350817,7
"ICHmc2/07","Ba",17.9924116924738,7.5
"ICHmc2/08","Ba",16.4926569917527,8
"MHmm1/01","Ba",14.3750794925217,5.16666666666667
"MHmm1/02","Ba",12.3739354733396,3.25
"MHmm1/03","Ba",16.9155603505703,5.16666666666667
"MHmm1/04","Ba",12.9922246802084,6.5
"MHmm1/05","Ba",16.6627701761141,6.5
"MHmm1/06","Ba",10.6577668295582,8
"MHmm1/07","Ba",14.1141524328667,8
"MHmm1/08","Ba",10.4998774035774,8
"MHmm1/09","Ba",11.4858513398713,8
"MHmm2/01","Ba",13.100878006681,4.66666666666667
"MHmm2/02","Ba",11.0016688397175,3
"MHmm2/03","Ba",14.9217805573523,4.66666666666667
"MHmm2/04","Ba",12.6097801071464,6.5
"MHmm2/05","Ba",15.4991480902496,6.5
"MHmm2/06","Ba",9.68919527538277,7.5
"MHmm2/07","Ba",12.573854632468,7.5
"MHmm2/08","Ba",8.68960514991237,8
"MHmm2/09","Ba",9.28058442293833,8
"MHwh1/01","Ba",14.8455642051193,5.16666666666667
"MHwh1/02","Ba",13.1666595739923,3.25
"MHwh1/03","Ba",18.0117333725742,5.16666666666667
"MHwh1/04","Ba",13.5959739795107,6.5
"MHwh1/05","Ba",17.6255351213965,6.5
"MHwh1/06","Ba",11.3721250736524,8
"MHwh1/07","Ba",15.1577414404091,8
"MHwh1/08","Ba",11.3721250736524,8
"MHwh1/09","Ba",12.7059062730337,8
"MSmw1/01","Ba",16.4914859542823,3.75
"MSmw1/02","Ba",16.213965998067,1.75
"MSmw1/03","Ba",16.213965998067,2.83333333333333
"MSmw1/06","Ba",17.8101314929782,5.33333333333333
"MSmw1/08","Ba",18.4425878557234,7.25
"MSmw2/01","Ba",16.6368638163286,3.75
"MSmw2/02","Ba",16.3994026186408,1.75
"MSmw2/03","Ba",16.3994026186408,2.66666666666667
"MSmw2/06","Ba",17.7449429332832,5.16666666666667
"MSmw2/08","Ba",18.7177724215048,7.25
"BWBSdk/101","Bl",13.8869237946117,4.6
"BWBSdk/102","Bl",10.8195826090085,2.8
"BWBSdk/110","Bl",15.0170435423677,7
"BWBSvk/d","Bl",12.2115417585235,3.83333333333333
"BWBSvk/h","Bl",13.7527810778745,7.5
"BWBSvk/m","Bl",16.2507899064157,5.5
"BWBSwk2/101","Bl",13.2412632480118,4.25
"BWBSwk2/102","Bl",11.1869930563002,3
"BWBSwk2/110","Bl",15.7767350808357,5.5
"BWBSwk3/101","Bl",14.0864599956688,4.83333333333333
"BWBSwk3/102","Bl",10.096005091007,3.6
"BWBSwk3/110","Bl",15.2181198881522,7
"BWBSwk3/111","Bl",12.3607059047028,7.5
"CWHms2/01","Bl",14.2852680039945,4.75
"CWHms2/02","Bl",10.990998275294,2.5
"CWHms2/03","Bl",11.5691111010704,3.25
"CWHms2/04","Bl",16.170031992766,4.75
"CWHms2/05","Bl",16.1556654336278,6.5
"CWHms2/06","Bl",17.8298415596591,6.5
"CWHms2/10","Bl",13.2401878813089,8
"CWHms2/11","Bl",14.7547026355104,8
"CWHws2/01","Bl",14.752041465478,4.75
"CWHws2/02","Bl",11.5531590724616,2.5
"CWHws2/03","Bl",12.0957519837213,3.25
"CWHws2/04","Bl",16.428927166427,4.75
"CWHws2/05","Bl",16.4720693577191,6.5
"CWHws2/06","Bl",17.9640969208861,6.5
"CWHws2/10","Bl",13.4890147710837,8
"CWHws2/11","Bl",14.8012332500138,8
"ESSFdc1/101","Bl",14.0913171208628,4.875
"ESSFdc1/102","Bl",10.3863079331716,3.5
"ESSFdc1/103","Bl",13.2679341872887,4.66666666666667
"ESSFdc1/110","Bl",14.7690989297633,6
"ESSFdc1/111","Bl",14.3614553573672,7
"ESSFdc1/112","Bl",12.6773482907436,7.5
"ESSFdc2/01","Bl",13.4171664932285,4.25
"ESSFdc2/02","Bl",10.6505519413928,2.25
"ESSFdc2/03","Bl",12.2504924899567,3.33333333333333
"ESSFdc2/04","Bl",12.3070655197533,3.625
"ESSFdc2/05","Bl",12.3070655197533,3.625
"ESSFdc2/06","Bl",13.9779510644721,5.25
"ESSFdc2/07","Bl",13.3278602664687,6.5
"ESSFdc2/08","Bl",13.0869916172273,6.5
"ESSFdc3/01","Bl",15.3249392879913,4.5
"ESSFdc3/02","Bl",12.5594182636155,2.5
"ESSFdc3/03","Bl",14.0328002453135,3.5
"ESSFdc3/05","Bl",14.279636962759,3.875
"ESSFdc3/06","Bl",17.1421423614641,5.5
"ESSFdc3/07","Bl",16.5347628701502,6.5
"ESSFdc3/08","Bl",16.3240596031267,6.5
"ESSFdcp/00","Bl",11.7626387931327,5.375
"ESSFdcw/101","Bl",12.0132034991404,4.875
"ESSFdcw/102","Bl",8.03582279469128,3.25
"ESSFdcw/103","Bl",11.2489252614306,4.66666666666667
"ESSFdcw/110","Bl",13.2794635445297,5.66666666666667
"ESSFdk1/101","Bl",15.2669521694959,5
"ESSFdk1/102","Bl",11.6109951029783,3.2
"ESSFdk1/103","Bl",12.7100469827446,3.5
"ESSFdk1/104","Bl",13.7112898717043,3.875
"ESSFdk1/110","Bl",15.5316148978107,6
"ESSFdk1/111","Bl",13.557538064612,7.5
"ESSFdk2/101","Bl",13.2004616636394,4.83333333333333
"ESSFdk2/102","Bl",10.1329956246772,3
"ESSFdk2/103","Bl",12.6480487539342,3.75
"ESSFdk2/104","Bl",13.1831755604698,4.4
"ESSFdk2/110","Bl",14.2114326975963,6
"ESSFdk2/111","Bl",14.515218271174,6
"ESSFdk2/112","Bl",12.5978304268549,7.5
"ESSFdkp/00","Bl",11.8026179613089,5.5
"ESSFdkw/101","Bl",11.921395064852,4.75
"ESSFdkw/102","Bl",9.22171465223987,3.4
"ESSFdkw/103","Bl",11.3959068537765,4.25
"ESSFdkw/110","Bl",13.0063157822224,7
"ESSFdv1/01","Bl",12.6646663964937,4.83333333333333
"ESSFdv1/02","Bl",10.3554043579415,2.57142857142857
"ESSFdv1/03","Bl",10.0395777248566,2.66666666666667
"ESSFdv1/04","Bl",11.4765546354785,3.75
"ESSFdv1/05","Bl",13.1254730482336,5.46666666666667
"ESSFdv1/06","Bl",10.7621778065534,7.5
"ESSFdv2/01","Bl",12.5448905899684,5
"ESSFdv2/02","Bl",10.1041741052297,2.71428571428571
"ESSFdv2/03","Bl",9.76588580613116,2.83333333333333
"ESSFdv2/04","Bl",11.3773835867723,3.75
"ESSFdv2/05","Bl",13.1065942099816,5.6
"ESSFdv2/06","Bl",10.9702432001331,7.5
"ESSFdvp/00","Bl",11.7534055841932,5.25
"ESSFdvw/01","Bl",11.7154270703404,4.83333333333333
"ESSFdvw/02","Bl",9.45278782291504,2.57142857142857
"ESSFdvw/03","Bl",9.13738335509286,2.66666666666667
"ESSFdvw/06","Bl",10.3019219772825,7.5
"ESSFmc/01","Bl",14.4334790833973,5.5
"ESSFmc/02","Bl",10.300842438479,2.75
"ESSFmc/03","Bl",11.6335396321474,4
"ESSFmc/04","Bl",12.1120528711507,4.625
"ESSFmc/05","Bl",14.4577002510097,5
"ESSFmc/06","Bl",14.0123476309444,6.5
"ESSFmc/07","Bl",14.4888794215128,7
"ESSFmc/08","Bl",11.4366360047565,7.5
"ESSFmc/09","Bl",10.2656110067766,7.75
"ESSFmc/10","Bl",11.9005491213146,8
"ESSFmcp/00","Bl",10.8403503163118,5.375
"ESSFmh/101","Bl",17.4661045470552,5
"ESSFmh/102","Bl",13.6561345825281,3
"ESSFmh/103","Bl",14.3589113474004,3.5
"ESSFmh/104","Bl",14.4908479044597,3.75
"ESSFmh/105","Bl",15.6194732579526,3.83333333333333
"ESSFmh/110","Bl",18.3281128128108,5.75
"ESSFmh/111","Bl",17.4594180025138,6.5
"ESSFmh/112","Bl",17.0942438238252,7
"ESSFmk/01","Bl",12.8159833723561,5.33333333333333
"ESSFmk/02","Bl",9.14334858652398,2.83333333333333
"ESSFmk/03","Bl",10.521627676722,4.25
"ESSFmk/04","Bl",13.1280158175309,5.5
"ESSFmk/05","Bl",13.7323346776723,6.2
"ESSFmk/06","Bl",10.2036265737013,7.5
"ESSFmk/07","Bl",11.2033702509121,7.5
"ESSFmkp/00","Bl",11.8070208158398,5.25
"ESSFmm1/01","Bl",13.3816496289919,4.5
"ESSFmm1/02","Bl",8.46362489929496,3
"ESSFmm1/03","Bl",9.46551292224774,3.33333333333333
"ESSFmm1/04","Bl",10.6035216331489,3.5
"ESSFmm1/05","Bl",15.6974643468993,6
"ESSFmm1/06","Bl",14.5061483034251,6.875
"ESSFmm1/07","Bl",11.5606239616554,8
"ESSFmm2/01","Bl",14.5251137527427,4.5
"ESSFmm2/02","Bl",11.5831211237173,3.25
"ESSFmm2/03","Bl",13.2317185522249,3.57692307692308
"ESSFmm2/04","Bl",16.2521904116748,5.5
"ESSFmm2/05","Bl",15.2038724797846,6.84615384615385
"ESSFmm2/06","Bl",13.098074624971,7.5
"ESSFmm2/07","Bl",12.5125964617754,8
"ESSFmm3/101","Bl",14.0465086903873,5
"ESSFmm3/102","Bl",10.4333072013837,3
"ESSFmm3/103","Bl",12.2419844534336,4
"ESSFmm3/104","Bl",13.4742159304778,4.625
"ESSFmm3/110","Bl",14.0392707035818,6.83333333333333
"ESSFmm3/111","Bl",14.0570215629212,7
"ESSFmm3/112","Bl",12.2975180726296,7.75
"ESSFmmp/00","Bl",11.5236778464414,5.5
"ESSFmmw/01","Bl",11.8237281210505,4.75
"ESSFmmw/02","Bl",7.23322129717806,3
"ESSFmmw/03","Bl",8.06692107339654,3.33333333333333
"ESSFmmw/04","Bl",9.12493908386651,3.5
"ESSFmmw/05","Bl",13.6324285804143,6
"ESSFmmw/06","Bl",12.6679592599824,6.875
"ESSFmv1/01","Bl",12.9986298594435,4
"ESSFmv1/02","Bl",10.0244940001488,2.5
"ESSFmv1/03","Bl",12.3342673221716,3.75
"ESSFmv1/04","Bl",14.9534833191229,6
"ESSFmv1/05","Bl",12.9110833967148,7.25
"ESSFmv2/01","Bl",12.5973165601828,4.75
"ESSFmv2/02","Bl",10.5280768312799,4
"ESSFmv2/04","Bl",14.8240617410726,5.5
"ESSFmv2/05","Bl",15.9583670699899,6
"ESSFmv2/06","Bl",14.5286085897614,6.5
"ESSFmv3/01","Bl",11.1186774014787,4.25
"ESSFmv3/02","Bl",8.64086160406094,3.75
"ESSFmv3/03","Bl",10.3905891838621,4.83333333333333
"ESSFmv3/04","Bl",12.409474409555,5.25
"ESSFmv3/05","Bl",12.3304377824369,6
"ESSFmv3/06","Bl",12.5301662517585,6.5
"ESSFmv3/07","Bl",12.1848586095396,7
"ESSFmv4/01","Bl",12.1839768410421,4.8
"ESSFmv4/02","Bl",10.3936963950576,4.25
"ESSFmv4/04","Bl",14.6262831857736,6.5
"ESSFmv4/05","Bl",12.7155751777229,7.5
"ESSFmvp/00","Bl",11.4316322483556,5.5
"ESSFmw/01","Bl",13.6472525000554,4.25
"ESSFmw/02","Bl",10.7592554423588,2.25
"ESSFmw/03","Bl",12.3484555661156,3.33333333333333
"ESSFmw/04","Bl",12.6286458438982,4
"ESSFmw/05","Bl",14.2449579090817,5.25
"ESSFmw/06","Bl",14.4181795730926,5.83333333333333
"ESSFmw/07","Bl",15.1441556508021,7
"ESSFmw/08","Bl",12.2349022710696,7.5
"ESSFmw1/01","Bl",14.2946270412009,4.25
"ESSFmw1/02","Bl",11.481559398679,2.25
"ESSFmw1/03","Bl",13.0325561246705,3.33333333333333
"ESSFmw1/04","Bl",13.3174399887225,4
"ESSFmw1/05","Bl",14.5180039336437,5.25
"ESSFmw1/06","Bl",14.4852012693175,5.83333333333333
"ESSFmw1/07","Bl",15.1910418737989,7
"ESSFmw1/08","Bl",12.2964498619953,7.5
"ESSFmw2/01","Bl",12.7056495632144,4.5
"ESSFmw2/02","Bl",10.1893596504272,2.5
"ESSFmw2/03","Bl",11.4441463703012,3.5
"ESSFmw2/04","Bl",11.9966386732583,4.16666666666667
"ESSFmw2/05","Bl",13.6569415360003,5.5
"ESSFmw2/06","Bl",13.4038948937129,6
"ESSFmw2/07","Bl",13.7681801515554,7
"ESSFmw2/08","Bl",11.0273420373984,7.5
"ESSFmwp/00","Bl",12.2184122811416,5.25
"ESSFmww/01","Bl",12.3702290539883,4.75
"ESSFmww/02","Bl",9.98355411658819,2.75
"ESSFmww/03","Bl",11.3069434469432,3.66666666666667
"ESSFmww/04","Bl",11.6802743013787,4.33333333333333
"ESSFmww/05","Bl",13.3812114916152,5.5
"ESSFmww/06","Bl",13.1404453149247,6
"ESSFmww/07","Bl",13.3085689359979,7
"ESSFmww/08","Bl",10.5977605579622,7.5
"ESSFun/d","Bl",10.2373959088888,3
"ESSFun/h","Bl",13.6322599423445,7
"ESSFun/m","Bl",12.3603270113401,4.75
"ESSFunp/00","Bl",11.9575743813802,5.25
"ESSFvc/01","Bl",15.4791569604859,4.83333333333333
"ESSFvc/02","Bl",11.4932303717633,3.5
"ESSFvc/03","Bl",13.9274157113798,4.03846153846154
"ESSFvc/04","Bl",17.2695249160134,6.5
"ESSFvc/05","Bl",16.0656173964904,7.2
"ESSFvcp/00","Bl",11.6493333804728,5.5625
"ESSFwc2/01","Bl",14.488540718075,5.25
"ESSFwc2/02","Bl",10.1821963862192,3.75
"ESSFwc2/03","Bl",13.0294879898762,4.4
"ESSFwc2/04","Bl",12.331609349642,4.5
"ESSFwc2/05","Bl",12.331609349642,4.5
"ESSFwc2/06","Bl",15.6011043414781,6
"ESSFwc2/07","Bl",15.5861438573023,6
"ESSFwc2/08","Bl",14.6468630737088,7
"ESSFwc2/09","Bl",12.9160757689941,7.75
"ESSFwc3/01","Bl",15.5532306713464,5.5
"ESSFwc3/02","Bl",11.7169324053832,4.2
"ESSFwc3/03","Bl",14.4029845604279,6.9375
"ESSFwc4/101","Bl",14.5698452602136,5.33333333333333
"ESSFwc4/102","Bl",10.4388642964521,3.75
"ESSFwc4/103","Bl",12.6576332951822,4.5
"ESSFwc4/110","Bl",15.1276906157179,6.16666666666667
"ESSFwc4/111","Bl",14.4866902128712,7
"ESSFwc4/112","Bl",12.7403975118391,7.8
"ESSFwcp/00","Bl",11.6644562005175,5.5625
"ESSFwcw/101","Bl",14.6992719847234,5.6
"ESSFwcw/102","Bl",8.47922753241419,3.5
"ESSFwcw/103","Bl",10.9613691428424,4.625
"ESSFwcw/104","Bl",13.7600998414017,5.4
"ESSFwcw/110","Bl",13.0399716682498,7.25
"ESSFwh1/101","Bl",16.8931259667319,5.5
"ESSFwh1/102","Bl",12.2537107888784,3.5
"ESSFwh1/103","Bl",14.3438042885315,4.16666666666667
"ESSFwh1/104","Bl",14.5615986238589,4.33333333333333
"ESSFwh1/110","Bl",16.4295789490492,7
"ESSFwh1/111","Bl",14.4830881149841,7.75
"ESSFwh2/101","Bl",16.4735755216009,4.8
"ESSFwh2/102","Bl",13.1853501249722,3.2
"ESSFwh2/103","Bl",13.7002710889219,3.5
"ESSFwh2/104","Bl",16.4551090178815,4.5
"ESSFwh2/110","Bl",17.4225261228946,5.66666666666667
"ESSFwh2/111","Bl",16.8350424255346,6.5
"ESSFwh2/112","Bl",15.1288477902379,7.5
"ESSFwh3/101","Bl",16.9833651731769,5.25
"ESSFwh3/102","Bl",12.5851945873226,3.66666666666667
"ESSFwh3/103","Bl",14.0145894135134,4
"ESSFwh3/104","Bl",14.9603388038762,4.33333333333333
"ESSFwh3/110","Bl",17.163753076068,6.16666666666667
"ESSFwh3/111","Bl",17.1574569962794,6.9
"ESSFwh3/112","Bl",14.8041697453859,7.75
"ESSFwk1/01","Bl",17.2277836186073,5.75
"ESSFwk1/02","Bl",12.1382741473346,3.71428571428571
"ESSFwk1/03","Bl",14.3663344709855,4.64285714285714
"ESSFwk1/04","Bl",16.6405193563305,6.5
"ESSFwk1/05","Bl",17.97010675681,6.5
"ESSFwk1/06","Bl",13.0663788815125,7.57142857142857
"ESSFwk1/07","Bl",14.2398169682227,7.25
"ESSFwk2/01","Bl",16.8675427462736,5.42857142857143
"ESSFwk2/02","Bl",12.4617373954253,4.75
"ESSFwk2/03","Bl",15.9988232563941,6
"ESSFwk2/04","Bl",15.8892615827979,7
"ESSFwk2/05","Bl",16.9661482041158,6.5
"ESSFwk2/06","Bl",13.8743401260542,7.5
"ESSFwm1/101","Bl",15.5674694471845,5.5
"ESSFwm1/102","Bl",11.7625241633844,3.7
"ESSFwm1/103","Bl",13.0813037729955,4
"ESSFwm1/104","Bl",14.2181809353312,4.5
"ESSFwm1/110","Bl",15.3110218013955,6.16666666666667
"ESSFwm1/111","Bl",16.0379115518083,7
"ESSFwm1/112","Bl",13.0551647049993,7.75
"ESSFwm2/101","Bl",15.2902130326128,5.5
"ESSFwm2/102","Bl",10.8889811735872,3.66666666666667
"ESSFwm2/103","Bl",13.0848730915064,4.25
"ESSFwm2/104","Bl",13.9392355629892,4.75
"ESSFwm2/110","Bl",15.0386521443064,6.16666666666667
"ESSFwm2/111","Bl",14.6751822004579,7
"ESSFwm2/112","Bl",12.7044710062657,7.75
"ESSFwm3/101","Bl",14.2925821016422,5.25
"ESSFwm3/102","Bl",10.4129749810212,3.75
"ESSFwm3/103","Bl",12.4117007988843,4.16666666666667
"ESSFwm3/104","Bl",12.596014067195,5
"ESSFwm3/105","Bl",13.1140413968625,4.5
"ESSFwm3/110","Bl",15.1372261648148,6.16666666666667
